objid ra dec u g r i z redshift
1237667735041474588 174.47883120961 21.98550844881 17.0288 15.57457 14.62773 14.20952 14.27792 0.0299518
1237667735041474584 174.431748314104 22.0098098265869 16.35951 14.47986 13.6788 13.25999 12.97449 0.03007249
1237667735041474590 174.460407744888 22.0125314545154 18.06159 16.44345 15.65046 15.25731 15.00496 0.0301612
1237667735041409146 174.409684586297 21.9719690009201 19.67085 18.35403 17.7215 17.42019 17.18918 0.02884672
1237667735041474583 174.435131797276 22.0212692972993 17.4669 15.54237 14.71171 14.2947 14.00065 0.03157714
1237667735041475031 174.468761748332 22.0246058138849 22.85187 22.84772 21.05006 19.84358 19.47812 0.6983692
1237667735041475047 174.485961630918 21.9498980377789 22.27481 21.69611 19.80323 18.8567 18.40743 0.5171157
1237667782293586030 174.474404075471 21.9364802644984 16.98259 15.18456 14.37367 13.98452 13.70945 0.0313279
1237667782293586142 174.440781336533 21.9453167150706 21.28482 19.17577 17.758 17.23795 16.86972 0.2083381
1237667782293586146 174.45184980317 21.9424959593254 22.68592 19.32883 17.94958 17.42614 17.06087 0.2106445
1237667735041409151 174.412472999606 22.0406742464236 18.1648 16.45061 15.65651 15.28504 15.00158 0.02892229
1237667735041409152 174.410293504907 22.0415483733316 21.38897 20.38914 18.99744 18.44987 18.40454 0.4519278
1237667735041474783 174.477779037852 22.0564705352852 19.82356 18.01001 17.05259 16.61027 16.27002 0.1092918
1237667735041474887 174.455909877762 22.0595515876051 20.58712 19.96498 19.49026 18.92416 18.48625 0.5490117
1237667735041475286 174.482191111462 22.0373736421194 25.49077 22.25276 20.56334 19.34032 18.73127 0.7005414
1237667735041409114 174.36784817194 21.9767519961303 18.40413 16.93959 16.27122 15.94648 15.70762 0.03108869
1237667735041475170 174.541649252638 22.0124864922452 25.31742 22.097 20.25245 19.42125 18.96428 0.4711386
1237667735041475347 174.553121090199 22.0341987667192 26.13583 22.48193 20.52776 19.45842 18.77306 0.6502407
1237667735041475358 174.569217937539 21.9705365970674 26.08597 23.07441 21.36026 20.45067 19.98754 0.5804058
1237667734504472620 174.151990444921 21.6780782472463 17.76444 17.38324 17.64661 17.32209 18.24508 0.06360787
1237667734504472632 174.164783765871 21.5944975377192 20.31206 19.2119 20.44572 19.94877 18.40253 0.03724447
1237667734504472852 174.167788623991 21.7001697658661 18.91725 17.75744 17.33015 17.08128 16.94804 0.06316361
1237667734504472897 174.219467854107 21.5625231440471 20.54454 18.72883 17.72461 17.31451 16.94434 0.1319736
1237667734504472915 174.256340221448 21.5647499322492 17.42059 15.4024 14.37933 13.87072 13.41787 0.03640386
1237667734504473157 174.145817706604 21.5576707058851 22.92778 23.31543 20.39195 19.21124 18.65781 0.6397157
1237667734504473252 174.180228027775 21.6877250409136 26.40137 21.20815 19.505 18.57132 17.95532 0.4871945
1237667734504538479 174.298086817008 21.6220781126836 22.12159 21.85203 20.48896 19.65955 19.46911 0.4918637
1237667734504538721 174.412381504006 21.6217103995216 23.05275 21.80515 19.96126 19.01245 18.52139 0.4888067
1237667734504603801 174.520902430517 21.6299707132249 19.79008 18.28405 17.42209 17.01237 16.6764 0.128471
1237667734504603819 174.596677045599 21.7042307669975 19.88895 18.27491 17.51798 17.10601 16.81709 0.06353347
1237667734504603901 174.457999545996 21.6261820963068 18.59398 17.51266 17.07865 16.87541 16.70717 0.03081885
1237667734504604463 174.597615489676 21.5603682229179 22.54483 22.35671 20.77342 19.86864 19.61223 0.4174289
1237667734504669317 174.64603174995 21.6960537907682 19.41768 17.71789 16.95413 16.5697 16.24684 0.03151001
1237667734504669477 174.71257178644 21.6663353549804 21.05696 19.13538 17.7794 17.1867 16.80901 0.2387793
1237667734504669797 174.692934171675 21.625385138414 24.5794 22.03712 20.34425 19.47911 19.12863 0.4864341
1237667734504734774 174.76733926851 21.7221852233828 18.50673 17.19085 16.61752 16.31922 16.08921 0.0627614
1237667734504734924 174.814714162161 21.6741146276302 21.57361 20.53238 18.86559 18.2562 17.87724 0.3498132
1237667735041278061 173.947116421046 21.9975941465175 19.52087 18.13273 17.30624 16.91741 16.61025 0.1601347
1237667735041278687 173.969979096172 21.9507458475417 22.95385 23.12184 21.04203 19.72739 19.25122 0.6682967
1237667735041343538 174.175337275874 22.0464066010446 18.4489 16.98581 16.31732 15.95622 15.64327 0.03082293
1237667735578411493 174.612396929667 22.4185833671504 25.46569 22.03014 20.72813 19.81228 19.32304 0.5172486
1237667735578411916 174.669182767823 22.4639451738468 24.78555 22.75309 20.95027 19.88778 19.31441 0.6236785
1237667781756715591 174.517058898898 21.4746210475645 21.5658 20.7802 19.77921 19.02687 18.64223 0.6367364
1237667782293389511 174.016799472929 21.7782585260591 20.65512 18.59715 17.53596 17.11964 16.76753 0.1445705
1237667782293389850 173.919987781025 21.8706415751146 23.38236 21.40454 19.46378 18.55618 18.15915 0.4863445
1237667782293390015 173.995790580846 21.8517316113368 22.7197 21.63143 20.52377 19.52089 19.41437 0.4859138
1237667782293390068 174.014069577212 21.7961099581241 23.6862 22.3177 20.34094 19.39384 18.99575 0.4889912
1237667782293455062 174.076857950923 21.716914721391 22.48799 20.71821 19.00321 18.40507 17.987 0.3389539
1237667782293520466 174.234800169362 21.8095526225932 19.85715 18.36331 17.5864 17.19118 16.94729 0.109155
1237667782293585943 174.468904633836 21.7993060295033 16.51493 14.57577 13.73516 13.33734 13.08979 0.02884285
1237667782293782585 174.916376170874 21.8462895892513 23.01457 20.99498 19.44193 18.66591 18.28549 0.4015815
1237667782293782701 174.976369892628 21.7997040410297 21.07384 18.98038 17.65705 17.13133 16.75108 0.2048791
1237667782830325900 174.046178993991 22.2255483901426 22.11794 20.29662 18.66244 18.07374 17.73495 0.3438276
1237667782830325933 174.1034113557 22.2977381453455 22.52935 19.16854 17.76871 17.26528 16.95035 0.2095274
1237667782830522464 174.556509939553 22.2457604055648 17.81692 16.07255 15.24702 14.86327 14.60338 0.04932595
1237667782830653611 174.896980758406 22.3077909074228 21.04919 19.05818 17.80616 17.3397 16.99776 0.1825655
1237667734504472679 174.177365784324 21.6503770859367 18.65649 17.49902 17.02105 16.70763 16.48957 0.0632514
1237667734504472861 174.189690511605 21.7100677159314 16.90497 15.49472 14.82311 14.5196 14.22655 0.02531707
1237667734504472906 174.255103101102 21.5351976655467 18.78838 17.36271 16.8606 16.58447 16.44182 0.06258179
1237667734504473268 174.193274309389 21.6217204815891 24.01137 22.4832 20.71883 19.82268 19.32776 0.4947127
1237667734504473349 174.240935353228 21.6449698206847 24.97883 22.26405 20.65654 19.77495 19.32967 0.4916641
1237667734504473366 174.249100945022 21.5936092150179 22.63978 20.99969 19.35261 18.63959 18.11257 0.4352579
1237667734504538280 174.33333650394 21.5748616653332 18.90896 17.77378 17.11584 16.73008 16.50985 0.1657286
1237667734504538285 174.346620584741 21.5956972222865 18.89793 17.50924 16.79029 16.41994 16.14205 0.09212606
1237667734504538299 174.393195420228 21.5531513235932 20.88177 18.74729 17.37547 16.88216 16.51295 0.2100594
1237667734504538309 174.415579118427 21.5619271704076 18.1259 16.38331 15.55149 15.16439 14.83797 0.02865118
1237667734504538591 174.343139440795 21.7228764819862 24.35251 21.82091 20.28955 19.42661 18.89427 0.489448
1237667734504538840 174.350972296797 21.5592217019364 23.72015 21.94815 20.50525 19.38112 18.69438 0.6377185
1237667734504603807 174.542292626428 21.559182438068 20.06082 18.10066 17.04836 16.60189 16.19995 0.1291893
1237667734504604096 174.493464507504 21.5815603459228 24.5398 22.007 20.27137 19.33293 18.96685 0.5260975
1237667734504604163 174.526977068438 21.655580724017 24.10347 22.06261 20.2085 19.34067 18.80246 0.4876823
1237667734504669301 174.616158022149 21.6843794479207 18.68143 16.77667 15.89425 15.47971 15.1404 0.06350534
1237667734504669304 174.636296780385 21.5850246200525 19.15036 18.13255 17.66329 17.33365 17.1743 0.08042008
1237667734504669320 174.655071548032 21.5843295902545 19.08461 17.69976 16.96243 16.56029 16.25704 0.08082718
1237667734504669350 174.693206610363 21.7154456425664 19.98635 18.51161 17.77996 17.37111 17.12551 0.1295579
1237667734504669776 174.68689664383 21.6073148538169 23.24819 21.94098 20.39977 19.41829 18.81566 0.5132517
1237667734504734804 174.831647606828 21.583704733477 20.31561 18.51925 17.42356 16.88015 16.45661 0.1301733
1237667734504735072 174.770787821489 21.6636373790496 25.05131 22.3567 20.7272 19.6931 19.31904 0.5290699
1237667734504735074 174.771246795492 21.661370378123 24.25795 22.0107 20.31292 19.23047 18.8261 0.5298863
1237667734504735215 174.832358680241 21.7418067429631 23.53843 21.26242 19.49389 18.72267 18.35827 0.4702958
1237667734504735282 174.860300027112 21.7506274091903 23.05677 21.28551 19.59056 18.77239 18.36231 0.4678603
1237667735041212602 173.892520018208 21.940530386989 20.75717 18.69119 17.67522 17.25991 16.91656 0.1318043
1237667735041278637 174.091080671606 22.051601345212 24.45275 22.17881 20.26002 19.32412 18.83644 0.4827023
1237667735041343526 174.134065966541 22.0268628855406 19.20641 18.06342 17.68085 17.53766 17.4018 0.02988788
1237667735041343712 174.099972095714 21.9729399992723 23.8593 21.21749 19.38942 18.58282 18.21239 0.4744523
1237667735041343719 174.096874708406 22.0293713090694 23.56417 21.84132 20.2098 19.43771 18.98724 0.4433421
1237667735041343770 174.109528389553 22.091989296999 22.61211 21.95374 20.45401 19.42076 18.83477 0.7004272
1237667735041343788 174.11420775938 22.1203398239842 23.86408 22.47968 20.64797 19.32943 18.81382 0.6457161
1237667735041343957 174.182662586013 22.0198341653122 23.55012 22.2396 20.34111 19.46493 18.93602 0.5434637
1237667735041344038 174.225797559546 21.9400493411977 22.74041 22.24174 20.51081 19.51107 19.02315 0.5716574
1237667735041344240 174.250062993044 22.0089167923103 24.00245 22.35596 20.6553 19.48997 18.99197 0.6439848
1237667735041409105 174.322275068441 22.0894177011162 19.23944 17.81469 17.17765 16.84325 16.59162 0.03208102
1237667735041409257 174.312254332446 22.0768831904492 22.34105 22.32536 20.50493 19.51708 19.02617 0.5168829
1237667735041409379 174.293856182599 21.9783936257263 23.14754 21.86688 20.56162 19.28354 18.80482 0.6677746
1237667735041409398 174.301016406629 21.9373453286542 22.59957 22.03201 20.36491 19.29552 18.86002 0.5812355
1237667735041474779 174.471427807111 22.137369706546 19.81997 18.4913 17.86947 17.49467 17.2425 0.0488449
1237667735041540104 174.586778279786 22.0865771155589 20.96669 18.92305 17.77056 17.31541 17.02923 0.1556847
1237667735041540120 174.632747216331 21.9720465454014 21.02025 18.91312 17.54242 17.03463 16.6727 0.2103047
1237667735041540131 174.652662472011 21.9641343354634 20.9422 18.94669 17.70596 17.22103 16.87106 0.168307
1237667735041540863 174.611450899658 22.0707362124374 22.58764 23.21371 21.19268 19.8187 19.13863 0.7004665
1237667782293454946 174.164410494973 21.7906435386734 18.5351 16.97723 16.27625 15.95978 15.71409 0.03686174
1237667782293455036 174.148777851976 21.7596631760004 22.99695 19.46089 18.02777 17.50402 17.16947 0.2080685
1237667782293455344 174.062440241857 21.8655115946085 22.39424 21.28238 20.68632 19.74401 19.24174 0.6989672
1237667782293520498 174.307354941537 21.8818556441807 21.46016 18.85678 17.4662 16.93435 16.61301 0.2080594
1237667782293520810 174.259805074395 21.7420477734378 23.92075 21.81101 20.18689 19.25484 18.7061 0.4833323
1237667782293585944 174.489052551068 21.8044527983883 18.93535 17.43561 16.64151 16.20875 15.95597 0.1223191
1237667782293585946 174.470122969669 21.7821467682574 20.24696 22.29912 17.44265 17.01861 16.75439 0.1229131
1237667782293586062 174.339749973699 21.8728224681107 19.44585 17.74017 16.78635 16.30215 15.89184 0.02298627
1237667782293586260 174.345352498571 21.8135870554484 21.30885 21.25415 19.95184 19.20532 18.7611 0.4883
1237667782293651482 174.530991321065 21.8446708459178 17.21583 15.37757 14.53909 14.1774 13.89837 0.03163891
1237667782293651656 174.594649436864 21.8394622044019 17.74537 15.91206 15.06847 14.68826 14.3692 0.03129095
1237667782293651701 174.614954976385 21.9158128177237 24.1661 22.5878 20.78845 19.78852 19.48999 0.4964726
1237667782293652091 174.586776758964 21.8272087738359 22.68894 21.62728 20.13808 19.10525 18.61317 0.5794905
1237667782293652290 174.652327770692 21.9465392712586 24.52182 21.99994 20.34274 19.46382 18.88678 0.4959562
1237667782293717569 174.785591423554 21.7895602027749 26.24756 22.40579 20.70576 19.88132 19.51981 0.485322
1237667782293782638 174.850263211392 21.8370988638376 18.62654 17.42182 16.79195 16.49569 16.23195 0.03815251
1237667782830326544 174.017276736638 22.2296099735876 23.2815 23.19139 20.67233 19.58323 18.95429 0.581865
1237667782830391379 174.251559341313 22.3253933911446 19.61166 18.14651 17.14381 16.73537 16.44915 0.1783311
1237667782830391389 174.272882502951 22.2985033833599 19.93673 17.9358 16.81448 16.37316 16.01973 0.1580474
1237667782830391653 174.190613522187 22.2384705739883 23.6788 22.06054 20.27503 19.23964 18.90815 0.5465984
1237667782830391676 174.199006368964 22.2859468029825 23.43225 21.63894 20.30032 19.53194 19.1169 0.5267979
1237667782830457193 174.352869001563 22.1634910917743 26.12917 22.95211 20.96217 19.89913 19.41907 0.5176529
1237667782830522485 174.552849861793 22.3609809543344 20.0637 17.94705 16.65529 16.16731 15.84899 0.1786004
1237667782830523093 174.601418359516 22.3501170030964 24.55419 22.09595 19.9903 19.00015 18.47098 0.5173827
1237667782830587989 174.694909443555 22.2031064848162 20.13828 18.32091 17.0783 16.61428 16.27861 0.1696331
1237667782830588011 174.721790724547 22.2857649045749 19.65464 18.21514 17.42303 17.03583 16.73096 0.08101287
1237667782830588372 174.69999039109 22.3032608617652 22.59294 21.99983 20.12162 19.22076 18.87923 0.4809682
1237667782830588379 174.702564353483 22.3047261665027 23.78463 21.88585 19.99176 19.18243 18.75784 0.478464
1237667782830653833 174.810755533782 22.3368172746431 26.82631 22.21361 20.4013 19.51923 19.17775 0.5625285
1237667734504407330 174.016563824375 21.6609715920432 21.96808 20.65848 18.81849 18.20974 17.81341 0.3410206
1237667734504472973 174.278259208234 21.5453944867 18.72382 17.28738 16.66789 16.34563 16.05196 0.03025951
1237667734504473412 174.263022529523 21.6510956552172 23.63059 21.50883 19.57472 18.71077 18.26908 0.4916744
1237667734504538126 174.330229247125 21.5262900713065 19.57654 18.17237 17.63748 17.37582 17.22314 0.03643522
1237667734504603813 174.567369581242 21.6212951291126 18.83263 17.92291 17.49506 17.24594 17.07955 0.03097368
1237667734504603818 174.603753124373 21.6012922832998 19.87864 18.14526 17.15457 16.72173 16.35112 0.1295087
1237667734504669384 174.724567123929 21.6518240160355 19.3993 17.94034 17.2 16.80343 16.465 0.06280724
1237667734504669668 174.645168738197 21.5448856542864 23.01843 22.39162 20.57232 19.57595 19.06476 0.5122296
1237667734504735325 174.883224449304 21.6402435097067 22.00926 21.49442 20.76357 19.9511 19.73293 0.6907117
1237667734504735549 174.854898993052 21.643430440233 23.24059 22.579 20.74613 19.44855 18.87929 0.6845621
1237667735041213156 173.925768306732 21.9312114199265 21.77028 21.57854 20.01166 19.0151 18.59204 0.4898769
1237667735041278064 173.967710783067 22.0889084440138 20.60019 18.60428 17.44264 16.94334 16.6348 0.1817049
1237667735041343863 174.151431142749 21.9497172334503 26.406 22.54172 20.51954 19.60448 19.28228 0.4837499
1237667735041344088 174.247329751643 22.1042413112115 23.39028 21.465 20.31519 19.47933 18.981 0.6544583
1237667735041409119 174.365056332275 22.0626311315494 19.41841 17.87077 17.13575 16.79509 16.55097 0.03019126
1237667735041409185 174.362172847377 22.0727057891652 22.77949 20.60714 18.84101 18.26466 17.83602 0.3425564
1237667735041409609 174.389204089574 22.0949976621942 23.33037 22.00232 20.24587 19.3544 18.88468 0.465535
1237667735041409694 174.299487210047 21.9951262688515 24.80795 22.63277 20.90734 19.78119 19.41326 0.5811249
1237667735041475212 174.563213366038 22.0402726082379 23.84932 21.77071 20.11311 19.19611 18.74454 0.4834125
1237667735041475236 174.572082390592 22.0775217657856 22.63012 21.75082 20.14393 19.36526 19.00006 0.4602515
1237667735041540293 174.724759428974 22.0181134544514 19.31908 18.16535 17.59324 17.33422 17.14747 0.06523949
1237667735041540476 174.588588073783 22.0545287521492 22.34372 20.94344 19.92497 19.06414 18.50274 0.588268
1237667735041605652 174.775198225107 22.0467669868126 19.46976 18.36765 17.82545 17.53132 17.27799 0.0504914
1237667735041605682 174.845063887452 22.1192353931012 16.43341 15.50555 15.08555 14.9044 14.68763 0.02303459
1237667735041605706 174.76514080674 22.1385803563836 18.39475 17.16262 16.61283 16.31745 16.07595 0.06470856
1237667735041605719 174.785773152291 22.1589344243333 20.54565 18.50993 17.27745 16.82154 16.44571 0.1797615
1237667735041605830 174.777533390227 22.0210507329842 19.40774 18.19348 17.74092 17.58811 17.38455 0.0214267
1237667735041606242 174.890556175773 22.0237565195717 22.58052 22.02422 20.313 19.52258 18.98937 0.4705708
1237667735041671478 174.911507920432 22.112586861919 21.96554 21.33215 19.98825 19.25648 18.70222 0.5240055
1237667735578214576 174.124892177248 22.3659552557497 19.14427 17.51014 16.63241 16.21747 15.90823 0.1088413
1237667735578280078 174.376744370531 22.3997042899107 16.29743 15.09687 14.55587 14.28639 14.09958 0.02288306
1237667735578280483 174.339093142494 22.3683754003194 22.94791 21.53065 20.60196 19.81297 19.28322 1.32357
1237667735578345588 174.442117954208 22.4174558807502 19.49377 18.01598 17.32784 16.95045 16.71569 0.0687677
1237667735578345624 174.524243138078 22.4128460719719 21.03023 18.81772 17.6 17.10149 16.77094 0.1766692
1237667735578345668 174.441306946354 22.4535867755104 19.78801 17.88564 16.75123 16.23284 15.88596 0.1841194
1237667735578345685 174.514425186956 22.4088943892579 22.45632 20.50672 18.84538 18.2203 17.91155 0.3167281
1237667735578346234 174.537146375177 22.4878796833115 23.60559 21.74096 19.81476 18.98315 18.42315 0.4715455
1237667735578411109 174.574135164108 22.4794090943237 19.26151 17.88145 17.33487 17.01814 16.81361 0.03025226
1237667735578411707 174.697451014074 22.4044378333935 25.80003 22.12369 20.63671 19.6267 19.12977 0.5634429
1237667781756649898 174.265509544087 21.489458989433 24.88994 21.56672 19.87578 19.08965 18.67993 0.4764692
1237667781756715088 174.414645342354 21.5010891346622 20.06081 18.18982 17.00761 16.53539 16.16475 0.1569636
1237667781756715102 174.464964312529 21.5135743589649 17.82918 16.68258 16.22042 15.95519 15.83091 0.03714877
1237667781756715123 174.485158478616 21.4996571397625 19.16117 17.61897 16.69348 16.23644 15.87047 0.1320525
1237667781756715127 174.49362293277 21.4829457300294 20.50344 18.61817 17.68814 17.27852 16.94097 0.08117779
1237667781756780708 174.637033068736 21.4873187976319 19.8725 17.88184 17.21878 16.81418 16.48045 0.03733511
1237667782293389343 173.95470864122 21.7389360145072 17.6431 15.77289 14.93673 14.5354 14.21291 0.02966585
1237667782293389419 173.962548061788 21.8209981096153 20.1143 18.18312 16.99094 16.51828 16.16583 0.1608275
1237667782293389428 173.981132844092 21.7580750618761 18.80318 17.71075 17.29801 17.11901 16.9432 0.03036453
1237667782293389435 173.989001968289 21.7225925165148 16.90383 14.94826 14.05204 13.61497 13.28247 0.03647237
1237667782293389502 173.989017996177 21.7424892710832 23.66338 24.24944 21.17795 19.68638 19.12405 0.6980633
1237667782293389816 173.908323112377 21.8759431631455 23.4183 21.40053 19.70561 18.83438 18.34105 0.4840954
1237667782293390063 174.005846314455 21.8805698139928 22.96597 22.29652 20.57392 19.70933 19.24048 0.4842147
1237667782293455068 174.080043207945 21.731070346128 21.65274 20.25498 18.55547 17.90306 17.56455 0.3396438
1237667782293455079 174.082792463548 21.783895791298 23.52449 21.95061 19.91896 19.03973 18.72749 0.4916779
1237667782293455196 174.022483189379 21.7499599295465 23.38971 21.43608 20.29807 19.56265 19.50084 0.490291
1237667782293455504 174.122191617875 21.8436084488225 22.3221 21.29614 19.81358 19.04325 18.59818 0.4863156
1237667782293455517 174.130537519702 21.7762728850949 25.6358 20.68089 19.20101 18.18989 17.8933 0.4883371
1237667782293455624 174.17696073393 21.7838063907506 23.31342 22.12433 20.5991 19.7593 19.15837 0.4881879
1237667782293520482 174.279994780799 21.7388533983224 23.99897 21.32575 19.95934 19.17799 18.76164 0.4900091
1237667782293520520 174.235567264418 21.9022225865525 22.45412 20.6904 18.96972 18.27239 17.97763 0.3368551
1237667782293520701 174.214683625695 21.7311273293809 23.54587 22.24823 20.56271 19.72209 19.19427 0.4896248
1237667782293586081 174.421315030986 21.7333158245179 19.26373 17.75692 16.89384 16.45041 16.14921 0.1203787
1237667782293586165 174.37789043926 21.9054172079309 22.31125 19.76728 18.27249 17.4288 16.95204 0.4849344
1237667782293586302 174.362818923969 21.7811461640959 23.94583 21.75886 19.90156 19.04713 18.68498 0.4748645
1237667782293586325 174.372321251746 21.7514662839925 24.00593 22.03726 20.24237 19.36001 18.87079 0.4880874
1237667782293586711 174.459489099562 21.8766682610437 22.96122 22.74196 20.93685 19.75229 19.31549 0.5801002
1237667782293586735 174.495569780049 21.8477919160123 22.18186 21.92426 20.33098 19.45684 19.12955 0.4937579
1237667782293651758 174.57361398081 21.947200445146 26.82207 20.74903 18.94355 18.28557 17.84203 0.3549537
1237667782293651774 174.512823384466 21.8666119472251 23.5871 22.59414 21.00801 19.8143 19.47913 0.5272485
1237667782293651814 174.5626505593 21.7911462758526 18.876 17.85658 17.42116 17.16339 17.04962 0.063871
1237667782293652140 174.598666059289 21.9183189884712 22.5351 21.6347 20.69057 19.70892 19.48781 0.5804108
1237667782293652329 174.521806341701 21.8641543045001 28.70638 21.34581 19.41829 18.6273 17.89857 0.5288316
1237667782293717050 174.669836949434 21.7618469073349 18.88564 17.70961 17.29124 16.9031 16.7894 0.09212049
1237667782293717093 174.720818302661 21.7721205390325 18.67887 17.59324 17.26599 17.09551 17.18716 0.0228018
1237667782293717107 174.720118202769 21.8078424282534 19.3683 17.64188 16.70018 16.2823 15.9635 0.1200102
1237667782293717312 174.690568345913 21.8590381961538 25.40939 22.79421 21.01536 20.11509 19.70213 0.4859407
1237667782293717438 174.739298012695 21.7928143358529 24.94138 21.16192 19.2717 18.57554 18.13061 0.3611561
1237667782293782693 174.95597917145 21.7964449324117 20.48969 18.58854 17.59173 17.07061 16.70425 0.06387775
1237667782293782920 174.866858385641 21.8407606591725 22.78961 21.72602 20.15891 19.30263 18.95316 0.5732063
1237667782293783025 174.899457435902 21.9313730162154 24.24287 23.09234 21.31965 19.94376 19.48882 0.5809262
1237667782293783062 174.91413216135 21.9061002499285 23.83085 21.85785 20.27399 19.50887 19.06704 0.4673092
1237667782293848069 174.995036891947 21.9782680417177 17.17463 16.21846 15.8689 15.61304 15.51632 0.0643426
1237667782293848130 175.024409053664 21.8915873880612 19.75981 18.39284 17.40836 16.9779 16.68576 0.2098432
1237667782293848199 174.980286432245 21.9691462265159 22.71605 19.83694 18.27384 17.72976 17.38323 0.2970362
1237667782293848399 174.980146738471 21.9350152260176 22.2276 21.86756 20.52649 19.60146 19.12776 0.6252931
1237667782293848531 175.017830400469 21.9481012057014 25.14136 21.25866 19.86128 19.05253 18.48334 0.5017264
1237667782830325831 174.045927326499 22.3216152510557 19.48708 18.39901 17.81591 17.50643 17.32148 0.1096728
1237667782830325853 174.095903390616 22.2375144579298 21.30859 18.75875 17.50039 17.02813 16.68729 0.1860355
1237667782830325874 174.115801718689 22.2302542268908 18.67872 16.99854 16.28289 15.94274 15.6793 0.03668422
1237667782830326167 174.030648441004 22.1722657329809 22.11748 21.30689 20.22869 19.44154 19.13997 0.531368
1237667782830326264 174.067210697764 22.1707964772035 23.68856 21.78713 20.34057 19.53709 19.1575 0.4667262
1237667782830326468 174.145391194426 22.1420699011421 26.87433 22.0013 20.39992 19.55502 19.09872 0.5551263
1237667782830391406 174.15584438911 22.2418998366356 21.50337 20.23873 18.43493 17.88057 17.49553 0.3629331
1237667782830456931 174.401639516314 22.2636038619049 19.0067 17.91677 17.50958 17.29236 17.15612 0.05586426
1237667782830456950 174.436860149558 22.3250257341515 18.1121 16.40287 15.64355 15.25875 14.95734 0.04873157
1237667782830456989 174.377725217075 22.3116491695466 19.26739 18.1552 17.50134 17.14715 16.96233 0.1568734
1237667782830457510 174.468447356407 22.2126575477113 22.25873 21.40634 20.54368 19.74698 19.40624 0.6464348
1237667782830522445 174.493944398835 22.3561845981603 18.36427 17.5167 17.22241 16.99828 16.8834 0.04875781
1237667782830522452 174.520833070247 22.2349705350655 18.81101 17.0252 16.13241 15.74342 15.45274 0.06515191
1237667782830522539 174.518189839998 22.3498190284697 22.21579 19.93612 18.44497 17.84794 17.46277 0.3627881
1237667782830522560 174.551122867693 22.343906809027 22.61721 20.43097 18.64867 18.05378 17.7324 0.3641292
1237667782830522693 174.487709086915 22.2140629381212 25.72598 21.22261 19.40649 18.76884 18.45623 0.3618849
1237667782830522843 174.524431743419 22.3494713548236 22.84789 21.49318 20.72867 19.84965 19.44628 0.7224323
1237667782830522857 174.531544170002 22.3235829314613 24.17064 22.01748 20.1622 19.29463 18.85735 0.4703396
1237667782830523132 174.624060519731 22.1710978141223 24.3093 22.75494 20.98806 19.85841 19.62759 0.6537381
1237667782830523227 174.515857359801 22.3069773813989 22.64019 23.44769 21.50321 20.09205 19.67832 0.6891518
1237667782830588004 174.696708911031 22.3556801123345 18.35863 17.03343 16.34752 15.95984 15.76149 0.06866442
1237667782830588602 174.783868298153 22.2189895414042 22.48376 21.37227 20.82894 20.01044 19.62832 0.5840342
1237667782830653564 174.844865800236 22.3151664506291 19.29672 18.31599 17.82087 17.50564 17.4064 0.1017899
1237667782830654004 174.862850031539 22.2785026822489 25.19065 22.17916 20.68168 19.72216 19.49899 0.5881027
objid ra dec u g r i z redshift
1237661951321833929 169.760603857868 13.2163763426762 23.12212 22.57953 21.1614 20.0222 19.41185 0.6802769
1237661951321768641 169.675998360572 13.2103160760214 22.51043 23.07455 20.63266 19.61554 19.02749 0.5253407
1237661951321833514 169.727049011272 13.1241141545059 20.56637 18.73927 18.12313 18.48699 17.65109 0.001906541
1237661068182815286 169.286854988671 13.3275416600926 23.68139 22.27079 20.64925 19.56684 19.18237 0.6372954
1237661068183011568 169.812831065647 13.2789593274974 25.42751 20.46686 18.68291 18.00712 17.59188 0.4052936
1237661951321768138 169.681321935817 13.1277259787475 20.83284 18.95701 17.55207 17.06433 16.71791 0.2358118
1237661951321768385 169.649017840214 13.201187563628 25.69096 21.2997 19.51872 18.82977 18.43104 0.4029134
1237661951321768397 169.657543178785 13.1663833980271 22.37525 21.66367 19.8565 18.87349 18.42323 0.5055652
1237661068182749379 169.264127860365 13.2448472767747 20.30437 18.40398 17.50873 17.12056 16.80184 0.07900722
1237661068182814922 169.288476377959 13.3564502083055 18.95106 17.17893 16.21141 15.82308 15.46046 0.1153355
1237661068183012015 169.886048771157 13.3835710109549 25.46923 22.16275 20.6478 19.82092 19.34617 0.4604346
1237661068183207951 170.229453660357 13.2734750394374 25.39574 22.87553 21.13855 20.11629 19.45214 0.6335945
1237661813878816822 169.331317672444 12.9600405291547 18.03097 16.68707 16.20587 16.00446 15.77481 0.02011247
1237661950784897116 169.680562785005 12.7287017754463 20.15091 18.13577 17.0997 16.63154 16.27256 0.1265463
1237661950784963316 169.84069588033 12.7281487624889 24.23566 23.0716 21.25618 19.99996 19.52768 0.679301
1237661950785028475 169.933089923863 12.762386869873 25.84822 22.2065 20.60048 19.6016 19.08368 0.5757166
1237661068182750007 169.244809593231 13.3661493414149 23.71065 20.65829 18.83396 18.09636 17.66966 0.4139277
1237661068182750015 169.254195385432 13.279468445192 26.02768 21.40669 19.72984 18.91452 18.48374 0.4705807
1237661068182814970 169.374420931771 13.3640234820298 21.13059 18.7033 17.54256 17.04011 16.6488 0.1738384
1237661068182814987 169.417170635518 13.2587233486121 20.10233 18.15273 16.90866 16.42765 16.0716 0.1726569
